price,bedRooms,pathRooms,sqftLiving,sqftLot,latitude,longitude
620047,4,1.75,1760,6000,47.6508,-122.373
480000,3,2.25,1820,13362,47.5898,-122.052
515000,3,2.25,1820,13362,47.5898,-122.052
420000,4,2.5,3040,24123,47.2667,-122.216
610000,5,3.25,3490,23400,47.5701,-122.124
718000,3,1.75,2280,3446,47.715,-122.282
295000,3,2.25,1980,8000,47.3149,-122.378
871000,5,1.75,2360,6150,47.6732,-122.4
440000,4,2.5,2300,10880,47.7341,-122.242
675000,4,2.5,2390,5249,47.6194,-122.026
480000,3,1,1150,4945,47.5663,-122.379
362500,5,2,2330,8586,47.7671,-122.334
752888,3,2.5,2420,9000,47.6599,-122.146
283700,1,1.75,1010,10900,47.7391,-121.982
540000,4,1.75,1720,4240,47.579,-122.294
299000,3,2.5,1620,79993,47.2138,-121.982
560000,3,1.75,1570,4375,47.5889,-122.389
306000,2,1,930,5650,47.5478,-122.377
379000,2,1,800,6380,47.691,-122.309
645000,4,1.5,2550,4000,47.6811,-122.318
255000,2,1,620,4760,47.5292,-122.376
680000,3,1.75,1760,8400,47.5355,-122.39
440000,3,1.75,2100,29735,47.7622,-122.302
239000,3,1,1040,6860,47.5121,-122.375
330000,2,1,700,4000,47.5487,-122.391
2458000,4,5.25,6500,14986,47.6304,-122.236
778000,3,2,1840,6000,47.6828,-122.207
219000,3,2,1090,7350,47.3687,-122.085
1595000,4,2.5,2980,13341,47.704,-122.245
715000,4,2.25,1900,8272,47.5803,-122.227
310000,1,1,920,8282,47.761,-122.214
428000,2,1.75,1980,44550,47.4193,-122.444
600000,3,1,1440,4300,47.6847,-122.372
415000,4,4,2740,8250,47.3735,-122.156
401000,2,1,1400,8220,47.7228,-122.357
292000,3,1.75,2270,7156,47.4864,-122.316
291750,3,2.25,1310,12825,47.4515,-122.368
227000,3,1.75,1680,7455,47.3112,-122.378
675000,3,2.25,2260,13209,47.6385,-122.167
427500,4,2.5,2430,3249,47.5048,-122.155
115000,2,1,940,6000,47.4907,-122.336
559000,3,1.5,2070,5386,47.6896,-122.374
550000,4,1.75,2550,39460,47.7707,-122.123
260000,3,1,1150,3090,47.5506,-122.276
319950,3,3.25,1510,1245,47.7293,-122.343
590000,3,1.75,2180,6120,47.6501,-122.405
287000,4,2.25,2270,11997,47.4095,-122.296
580000,5,2.75,3550,9600,47.6766,-122.186
424000,3,2,1330,5632,47.5745,-122.017
290000,3,1,1470,8200,47.7347,-122.302
826000,3,3.25,2330,4000,47.5882,-122.295
400000,4,2,2680,13680,47.4887,-122.192
239900,4,1.75,1570,18730,47.3999,-122.301
765000,5,3.75,3580,14275,47.5322,-122.056
437000,3,1.75,2220,17568,47.749,-122.083
240000,3,1.5,1010,10350,47.379,-122.29
450000,3,2.75,2840,39324,47.3076,-122.101
560000,4,2.5,2300,7989,47.6273,-122.034
360000,3,1,1120,10500,47.7267,-122.226
400000,3,1.5,1200,4800,47.6084,-122.136
440000,4,2.5,2400,8038,47.4881,-122.143
310000,3,2.25,1590,3056,47.5432,-122.293
399900,3,1,860,1664,47.6761,-122.384
415000,2,2.25,1130,2191,47.6861,-122.103
253000,2,1,1310,7128,47.3958,-122.189
969950,3,2.5,2830,3750,47.6798,-122.385
275000,3,1.75,1580,8775,47.4845,-122.335
700000,3,1,1570,4000,47.6575,-122.346
640000,4,3,2940,5763,47.5589,-122.295
352000,3,0.75,1240,7200,47.7298,-122.342
340000,3,2.5,3040,6255,47.3817,-122.206
539950,3,2.25,1860,1558,47.7006,-122.339
285500,4,1.75,1960,7950,47.3109,-122.377
412000,2,1,910,6282,47.6967,-122.354
199000,3,1,1000,8512,47.2151,-121.993
492500,4,2.75,2760,18306,47.7302,-122.215
585000,4,2.5,2840,11044,47.7134,-122.237
326995,3,2.5,1860,5321,47.3848,-122.033
528000,2,0.75,840,40642,47.404,-122.447
400000,3,1.5,2390,32109,47.3028,-122.102
344000,4,2.5,2100,8501,47.1951,-122.01
304950,3,1.75,1350,9000,47.4487,-121.773
800000,4,2.5,2990,16809,47.7123,-122.073
400000,5,1.75,2300,6720,47.528,-122.32
525000,3,1.75,2120,9146,47.6475,-122.064
820000,4,2.5,2440,5737,47.6472,-122.367
1250000,4,2.25,3300,15375,47.526,-122.225
244000,2,1,1180,10200,47.4358,-122.336
446950,5,2.5,2250,7945,47.7316,-122.221
320000,4,1.5,1310,137214,47.362,-122.316
220000,4,2.5,2130,9100,47.3815,-122.169
435000,4,2,1880,3840,47.5929,-122.303
375000,3,1,1520,10798,47.7635,-122.262
705000,2,1.75,2320,6755,47.6398,-122.403
915557,5,3.25,3740,11536,47.5599,-122.108
1695000,2,2.25,3170,3000,47.6291,-122.351
612000,4,2.5,2680,3626,47.6727,-122.361
380000,4,1.75,1790,10186,47.7769,-122.376
230000,4,3,1680,6003,47.2885,-122.218
580000,3,1.75,1570,2600,47.6867,-122.37
207200,4,2,1260,8400,47.1946,-122
525000,3,2,1790,11430,47.6319,-122.035
925000,3,2.5,2440,7419,47.6857,-122.334
883000,4,2.25,2410,4000,47.6727,-122.316
455000,4,2.5,1780,2992,47.7633,-122.149
244000,2,1,960,8450,47.755,-122.316
397000,3,1.75,1640,11730,47.7351,-122.189
718000,3,1,1030,4958,47.6647,-122.277
279950,3,1.75,1930,7267,47.3217,-122.205
689000,3,2.5,2080,9612,47.7293,-122.283
1680000,5,3.25,4860,23723,47.5767,-122.215
330000,3,1,960,7218,47.7278,-122.226
1096500,5,3.25,4010,12110,47.5228,-122.151
240000,4,1,1910,16320,47.5151,-122.366
499000,2,1.75,1170,2400,47.6653,-122.333
449000,3,2.5,1810,1658,47.6955,-122.376
515000,3,2.5,1820,5280,47.6892,-122.375
456000,4,1.5,2220,12385,47.6734,-122.185
243000,3,1.75,1320,10416,47.3902,-122.208
253400,3,2,1400,8640,47.3182,-122.319
271500,3,2.5,1490,8005,47.4359,-122.165
765000,2,2.5,2170,6750,47.7115,-122.014
852500,3,2.5,2630,10100,47.5638,-122.153
473000,3,2.25,1890,12236,47.6232,-122.047
550000,3,1.5,2440,7200,47.5604,-122.274
744000,4,2.75,2830,13059,47.595,-121.986
700000,4,2,2490,4700,47.5254,-122.392
542950,3,2.5,2070,39768,47.7696,-122.036
490000,3,1.75,1490,11360,47.5896,-122.12
475000,3,2.25,1580,8659,47.7599,-122.215
346500,4,2.5,2150,5100,47.5338,-122.36
412000,3,1.5,1320,8000,47.6027,-122.122
376000,6,2.5,2420,11662,47.4459,-122.278
365000,5,2,2280,19000,47.4683,-122.359
660500,5,2.5,2950,5500,47.5785,-122.293
280000,1,1,690,1950,47.6849,-122.374
267000,1,1,800,2480,47.5581,-122.316
230000,2,1,1470,25661,47.4878,-122.13
252000,3,1,1170,9730,47.4562,-122.196
415000,1,1,1230,3774,47.6886,-122.354
339000,3,1.75,1150,13278,47.6384,-121.969
550000,4,2,1720,4000,47.6651,-122.285
240000,2,1,590,8717,47.7343,-122.335
369300,3,1.5,1480,21320,47.5234,-122.043
542500,3,2.5,2040,10086,47.679,-122.113
262500,3,1,970,7854,47.4899,-122.185
900000,6,3,2620,4350,47.678,-122.373
1100000,4,3.5,4560,41636,47.5589,-122.116
343500,3,2,1660,7509,47.4872,-122.144
273500,4,1,1360,6000,47.4783,-122.285
1000000,3,2.5,2044,5610,47.6791,-122.209
400000,3,2,1170,3868,47.5543,-122.29
605000,5,3,3670,9600,47.5648,-122.316
488000,3,2.5,1940,5660,47.7511,-122.17
3300000,3,3.25,4220,41300,47.6083,-122.11
299950,2,1,800,3000,47.5602,-122.292
660000,3,3.25,1980,2850,47.6597,-122.331
2367000,3,2.25,3530,17450,47.5358,-122.213
255950,3,2.5,1720,3676,47.4039,-122.188
535000,5,2.25,2520,49222,47.4918,-122.064
312000,4,2,1890,8362,47.4377,-122.279
305000,3,2.25,1370,6600,47.3504,-122.035
2475000,3,3.25,4340,4947,47.6709,-122.406
525000,3,2.25,2040,435600,47.2328,-121.945
475000,5,2,2040,6180,47.5503,-122.28
235000,4,1.5,1920,11595,47.2858,-122.212
230000,3,1.5,1330,9548,47.3675,-122.11
581000,4,1,1630,2566,47.6183,-122.3
383000,3,1.5,1340,7725,47.5389,-122.173
315000,3,1.75,2500,8289,47.4973,-122.177
591000,3,2,1460,3600,47.6123,-122.314
712000,4,2.5,3140,32336,47.7412,-122.087
476000,3,2.5,1440,3840,47.6873,-122.043
270000,3,2.25,1810,8262,47.2994,-122.37
740000,3,2.5,2710,18480,47.7256,-122.259
539000,3,2.5,2830,9972,47.7382,-121.975
400000,3,1,1410,9704,47.6203,-122.036
1387800,3,3,2480,5500,47.6466,-122.404
490000,3,2.75,1990,31200,47.5544,-122.035
475000,2,2.5,1620,14467,47.6306,-122.035
415000,2,1,760,4000,47.6896,-122.396
229500,3,1,1230,6000,47.3256,-122.209
1355000,5,3.75,4960,13990,47.5491,-122.137
238000,2,1,750,6480,47.5195,-122.35
968060,4,2.5,2620,16200,47.6623,-122.196
285000,1,1,1060,54846,47.4716,-122.445
449000,4,2.5,1980,5400,47.5182,-122.207
625000,4,1,1600,5500,47.6983,-122.393
959000,3,2.5,3320,11875,47.7212,-122.26
280000,3,1,940,7913,47.7657,-122.321
476500,4,2.5,2250,50155,47.449,-121.756
1862000,4,5.25,5240,320917,47.5605,-121.905
895990,4,2.75,3555,6565,47.6847,-122.017
259000,3,2,1610,14046,47.7704,-122.264
420000,2,1,960,112384,47.7642,-122.234
452000,2,1.75,1740,5400,47.6971,-122.282
715000,5,1.75,1920,6500,47.6394,-122.308
3300000,5,6.25,8020,21738,47.5675,-122.189
250000,4,1.75,1860,7350,47.3979,-122.174
440000,4,2.5,2880,7386,47.4397,-122.15
625000,4,2.5,1750,9000,47.6403,-122.105
530100,3,1,1540,3399,47.6853,-122.359
409500,4,2.75,2140,13000,47.7683,-122.252
329000,4,2.5,1600,6765,47.5469,-122.365
539950,3,2,1560,3200,47.6398,-122.356
579950,4,2.5,2880,213444,47.2887,-122.109
362500,3,1,960,5424,47.6997,-122.32
658000,4,2.75,3310,6166,47.521,-121.877
655000,4,2.5,2860,12394,47.5832,-122.026
215000,3,1,1210,7175,47.5339,-122.356
2920000,4,4.75,4575,24085,47.6263,-122.284
424305,3,2.5,1600,5960,47.4758,-122.265
560000,4,2.5,2260,3713,47.7247,-122.165
468000,4,2.5,2480,176418,47.1941,-122.038
480000,5,3,2240,15435,47.7426,-122.288
285000,4,1.75,2130,8151,47.3932,-122.201
470000,2,1,900,5512,47.6877,-122.289
451000,5,2.75,2830,8925,47.731,-122.179
442200,4,1.75,1620,8132,47.6788,-122.11
330000,4,2.5,2510,8580,47.295,-122.37
335000,3,1.75,1790,5120,47.5277,-122.355
255950,4,1,1500,11050,47.4509,-122.088
570000,4,1,1490,6000,47.5518,-122.385
685000,3,1.5,2230,8558,47.5833,-122.219
349950,5,2.5,2250,7176,47.4486,-122.194
545000,4,2,1700,2350,47.6865,-122.366
403000,3,2.5,1502,1400,47.6951,-122.305
299950,4,2.5,1900,4054,47.3767,-122.124
418000,5,2.5,1980,10205,47.699,-122.307
337000,3,2.5,2235,43560,47.3326,-122.046
542000,2,2.25,1800,2819,47.6104,-122.113
260000,3,1.75,1670,8511,47.3257,-122.276
525000,3,1.75,2620,38350,47.4619,-121.991
975000,5,3.5,5470,35071,47.6368,-122.159
1140000,4,1.75,3080,6500,47.6353,-122.402
554000,5,2.25,1870,11411,47.7445,-122.289
515000,2,1.75,950,15219,47.7723,-122.262
655000,4,3,2570,8022,47.6956,-122.099
290000,3,2.5,1600,6848,47.3303,-122.271
235000,2,1,1010,7500,47.5283,-122.32
265000,0,0.75,384,213444,47.4177,-122.491
200000,2,1,1400,9600,47.2113,-121.993
615750,4,2,2140,6360,47.687,-122.286
325000,3,2.25,1440,6443,47.7471,-121.979
705000,4,2.75,2780,6207,47.6867,-122.038
315000,3,1,970,6828,47.5476,-122.36
825000,4,3.5,3810,9792,47.5018,-122.38
650000,3,2,2660,257875,47.553,-121.887
822500,2,1,1450,7098,47.63,-122.349
784500,4,5,5820,13906,47.3814,-122.164
850000,3,2,2470,8800,47.5753,-122.222
410000,3,2.5,3040,6054,47.3508,-122.163
618000,5,1.75,1880,18295,47.6059,-122.154
265000,3,1,1070,4800,47.5187,-122.377
240000,2,1,870,6552,47.7188,-122.353
415000,4,2.25,2520,4200,47.5814,-122.312
274000,2,2,1700,7992,47.3031,-122.385
420000,5,3,2150,6117,47.538,-122.356
1062500,4,2.75,1590,6000,47.6401,-122.299
618500,3,2,1800,5000,47.6738,-122.297
595000,3,2.5,2550,6677,47.7336,-122.232
230000,3,1.75,1720,9125,47.3173,-122.181
357500,3,1,1000,4080,47.5351,-122.381
330000,3,2,2500,10697,47.1927,-122.01
635000,5,1.75,2240,4750,47.6727,-122.293
934000,9,3,2820,4480,47.6654,-122.307
829950,4,2.5,3430,42775,47.765,-122.045
885250,4,2.5,3670,49658,47.6219,-122.015
2700000,4,3.25,4420,7850,47.572,-122.102
245000,3,1.5,1550,9126,47.2012,-122
469000,3,2.5,1190,1290,47.6762,-122.378
455000,3,1,1300,3550,47.6696,-122.32
840000,7,4.5,4290,37607,47.4812,-122.033
219200,3,2,1680,7000,47.2775,-122.203
285000,2,1,910,8155,47.7399,-122.3
300000,3,1.5,1320,15053,47.7405,-122.095
220000,2,1,890,4804,47.7027,-122.346
174500,2,2.5,1240,2689,47.3236,-122.323
552700,2,1,1100,2800,47.6361,-122.371
3300000,8,4,7710,11750,47.6263,-122.314
520000,3,1.75,1430,53628,47.5577,-121.891
358000,3,1.5,1250,7194,47.7298,-122.231
529000,3,2,1530,3400,47.6204,-122.296
295000,1,1,700,2500,47.5662,-122.364
365000,3,1,950,8450,47.6884,-122.186
621000,3,1,1340,4000,47.6652,-122.288
672600,3,2.25,1520,5750,47.5787,-122.388
689800,2,1.75,1370,3125,47.6492,-122.391
613000,3,1.5,1470,4480,47.6693,-122.291
808000,4,2.25,2500,8866,47.6604,-122.146
301000,3,1,1060,9241,47.7465,-122.339
550000,3,1.5,1340,6000,47.5866,-122.25
475000,3,2.5,1630,7586,47.5689,-122.023
432100,3,1.75,1840,7350,47.7089,-122.23
359000,3,2,3085,7280,47.4956,-122.181
490000,3,1,920,4800,47.6937,-122.362
340000,3,1.75,1730,11986,47.3595,-122.323
545000,3,2,1610,8069,47.5754,-122.15
115000,2,0.75,550,7980,47.511,-122.348
705640,3,2.25,2400,12350,47.6533,-122.192
300000,3,2.25,1960,1585,47.5414,-122.288
1650000,4,2.75,3190,14904,47.6178,-122.214
245000,4,1.75,1930,7650,47.3078,-122.386
319000,3,1,960,8556,47.7245,-122.22
1450000,3,3.5,4110,15720,47.6996,-122.229
695000,4,3.5,3310,21050,47.5197,-122.041
335000,3,1,1350,14212,47.6606,-122.06
220000,5,1,1260,8382,47.5058,-122.355
206000,4,2,1700,6025,47.3029,-122.221
1100000,4,3,3320,5760,47.6474,-122.389
390000,4,2.75,2500,12848,47.3364,-122.321
393000,4,2.5,2641,8091,47.4043,-122.213
635000,4,2,2260,8457,47.6251,-122.03
490000,2,1,1160,5000,47.6865,-122.399
770000,4,3.5,3680,2242,47.6192,-122.307
410000,3,1,1230,7020,47.5719,-122.39
562000,3,2,2510,5200,47.5631,-122.366
387500,3,3.25,1860,2218,47.7185,-122.313
930000,3,2.5,3290,6830,47.6702,-122.142
325000,3,2,1570,5600,47.4286,-122.185
413450,3,2.5,1540,1614,47.6961,-122.341
839000,5,4,4280,11307,47.5503,-122.081
269000,3,2,1410,10577,47.3642,-122.187
574000,2,2.25,1100,1114,47.6199,-122.304
572000,3,2.5,2360,9938,47.5374,-122.053
675000,4,2.25,2760,12100,47.6285,-122.058
260000,4,1,1220,7980,47.4924,-122.237
196000,3,1,1220,6719,47.4187,-122.329
515000,3,2.5,3020,12184,47.744,-121.976
651000,3,3,2260,1834,47.6111,-122.308
240000,2,1,720,6345,47.5201,-122.35
397380,2,1,1030,5072,47.6962,-122.294
315000,3,1,890,5200,47.559,-122.277
325000,2,1,810,4080,47.5337,-122.379
427500,3,1.75,1430,16200,47.5223,-122.043
450000,5,2.5,2510,10240,47.4732,-122.141
688000,3,1.5,1760,4880,47.5334,-122.388
285000,4,1,1430,3600,47.5343,-122.355
530000,3,3.25,1510,1125,47.6711,-122.39
1100000,3,2.25,1560,8570,47.6155,-122.21
194250,3,2.25,2190,8834,47.2633,-122.244
520000,4,2.75,2700,9882,47.7671,-122.291
526000,3,1.75,1530,6125,47.5687,-122.397
645500,4,2.5,2990,8622,47.5394,-121.875
560000,2,1,1010,9219,47.6886,-122.202
815000,4,2,1400,4800,47.6168,-122.298
600000,4,2.5,2560,5593,47.6886,-122.037
483000,4,1.5,1220,3780,47.6667,-122.36
377000,4,2.5,2170,11511,47.3886,-122.188
270000,4,1,1430,5909,47.7623,-122.313
559950,5,3.5,2450,8193,47.7721,-122.241
515000,4,3,1820,8261,47.7197,-122.219
352000,4,1.75,1850,5712,47.6966,-122.324
595888,3,1.75,1870,9000,47.7203,-122.361
588000,4,2.25,2580,7344,47.5647,-122.09
1050000,4,3.25,3680,8580,47.5266,-122.387
802000,2,2.5,2210,6327,47.7114,-122.03
600000,3,2.5,2630,77972,47.745,-121.916
683000,4,2.5,2620,10489,47.6732,-122.143
517000,2,1.5,1920,3408,47.6118,-122.299
480000,3,1.75,1680,2552,47.6848,-122.391
430000,3,1.75,3440,10428,47.449,-122.128
439950,5,1.75,2190,7500,47.7766,-122.355
575000,1,1,1310,8667,47.6059,-122.313
385000,4,2.75,2700,37011,47.3496,-122.088
543000,2,1,1070,4700,47.6887,-122.368
1388000,3,1.25,2400,6653,47.6019,-122.29
237950,3,1.75,1310,7314,47.2888,-122.221
440000,4,2.75,2420,10200,47.72,-122.236
572000,3,2.25,1860,4000,47.5539,-122.267
725000,3,1.5,2500,4774,47.6567,-122.358
395000,4,2.75,1970,37026,47.4375,-122.446
690000,3,2,1890,6620,47.7016,-122.274
526500,3,1.5,1310,7236,47.6944,-122.333
325000,4,1.5,1870,7220,47.77,-122.319
825000,5,3,3070,8474,47.6852,-122.184
320000,3,1.75,1960,11931,47.5432,-122.272
1150000,2,2.25,2320,9300,47.681,-122.273
300000,3,2.25,1730,10030,47.3108,-122.345
570000,3,1.75,1210,7350,47.7,-122.172
360000,4,2.25,2620,8100,47.4564,-122.351
1052000,3,1,1860,44431,47.6057,-122.038
699950,3,2.5,2510,4106,47.5494,-121.994
375000,4,2.5,2040,109336,47.4193,-121.958
625000,4,1.75,2410,6770,47.6946,-122.336
470000,5,2.5,2210,9655,47.7698,-122.222
537000,4,1.75,2230,7957,47.5859,-122.122
650000,4,2,2850,4497,47.5876,-122.292
335000,3,1.75,2390,30409,47.4789,-122.296
415000,5,2.75,2060,8906,47.5358,-122.289
640000,4,2.75,3150,7379,47.6968,-122.3
692500,6,1.75,2230,10080,47.7089,-122.201
645000,4,1.5,1600,6180,47.5681,-122.285
306000,3,2.5,1680,11193,47.4482,-122.125
1165000,3,2.5,2670,5000,47.5855,-122.292
295000,4,1,1260,7800,47.7334,-122.307
1225000,4,2.5,3120,49456,47.3535,-122.323
309000,3,2.5,1990,3614,47.36,-122.039
229000,4,1.5,1820,22814,47.7321,-122.296
399950,2,2.25,1140,1184,47.659,-122.346
210000,2,1,970,5500,47.556,-122.291
325000,4,2.25,2130,8499,47.3657,-122.21
685000,3,2.5,2520,10175,47.5652,-122.089
488000,2,2,1360,4688,47.6874,-122.315
247500,3,2.25,1620,6000,47.2835,-122.2
489000,4,2,2120,11479,47.7084,-122.303
725000,4,1.75,2700,6000,47.6539,-122.395
199950,3,1.5,1370,10317,47.4731,-122.298
670000,5,3,2520,13001,47.6385,-122.114
275000,3,2,1540,10410,47.3662,-122.315
255000,3,2,1490,8371,47.3962,-122.189
465000,3,1.75,2760,9137,47.6079,-122.132
259000,3,1.75,1260,3604,47.3612,-122.103
695000,3,3.5,2630,4713,47.5473,-122.016
505000,3,1.75,1800,7210,47.7346,-122.17
740000,3,1.5,1830,4000,47.6453,-122.371
650000,3,2.5,2220,6380,47.6974,-122.313
529941,3,2,1660,10000,47.5852,-122.174
310000,3,1,1330,3740,47.5502,-122.274
389000,3,1,1330,3740,47.5502,-122.274
731781,3,3,2630,4972,47.693,-122.133
607000,3,2,2060,4080,47.574,-122.289
585000,4,2.5,2370,15200,47.6295,-122.089
1027000,3,2.5,2430,10500,47.5818,-122.198
180000,2,1,1150,5695,47.4989,-122.171
813000,4,2.75,3370,6675,47.5887,-122.291
424000,4,2,2100,4857,47.7521,-122.279
1268890,5,3.25,4410,35192,47.7522,-122.13
239000,2,1,1130,15190,47.3902,-122.283
510000,3,1.75,2060,58341,47.4193,-122.439
490000,3,2.25,2550,8588,47.7711,-122.195
536000,3,1.75,1300,5413,47.6988,-122.32
575000,3,1,1530,2400,47.6543,-122.354
361000,5,2.75,2380,7500,47.5009,-122.235
650000,5,2.25,2400,13450,47.6007,-122.117
230005,2,1,1030,6000,47.5291,-122.268
293000,4,2.5,3250,235063,47.2582,-122.113
445000,3,3,1970,24318,47.7651,-122.246
780000,4,3.25,3900,40962,47.683,-122.063
239950,3,1.75,1440,7200,47.4473,-122.284
200000,2,1,830,8000,47.4215,-122.318
520000,4,2.5,2410,6440,47.7153,-122.191
855000,4,2.25,2190,4080,47.6425,-122.358
567500,4,1.75,2190,5060,47.5846,-122.387
452000,3,1.75,1880,16239,47.7004,-122.304
555000,3,3,2410,12183,47.747,-122.177
519000,5,2.75,2620,8861,47.5226,-122.183
539000,7,2.25,2620,6890,47.6123,-122.134
569000,4,1.75,2400,21196,47.4282,-122.347
611000,3,1,1850,5000,47.6727,-122.351
760000,3,2.5,4040,147856,47.2711,-122.067
1675000,3,2.5,3490,8343,47.7265,-122.281
919950,5,2.75,3170,7062,47.5937,-122.061
785000,4,2.5,3230,21781,47.6318,-122.01
640500,2,1.75,1640,6750,47.7068,-122.308
355000,4,1,1440,7215,47.7133,-122.212
685000,3,1.75,1940,7313,47.5239,-122.387
202500,3,1,1120,8576,47.4896,-122.248
540000,3,2.5,2400,5817,47.5371,-121.87
295000,4,2.5,1810,4871,47.4088,-122.192
570000,5,1.75,2510,9750,47.6635,-122.149
380000,3,2.5,1980,17342,47.4551,-122.373
620000,2,2.25,2910,6110,47.5279,-122.387
296500,3,1,1280,5100,47.5259,-122.38
440000,3,2.25,1760,10835,47.522,-122.048
680000,4,2.75,3310,50951,47.7249,-122.027
270000,3,2.25,2140,9990,47.3484,-122.298
510000,4,2,2210,5572,47.5727,-122.376
925850,6,3.25,3140,14923,47.5411,-122.133
450000,3,2.5,2910,17172,47.2789,-122.331
280000,3,1,1310,22652,47.2574,-122.072
245000,4,2.25,2140,8800,47.3655,-122.291
381000,3,1.75,1330,7216,47.7199,-122.18
1945000,4,4,4690,6900,47.6165,-122.216
1500000,3,1.5,1910,21374,47.6453,-122.214
600000,4,1.75,1810,7700,47.6976,-122.169
350000,3,1,1010,8551,47.7351,-122.295
562000,3,2.5,2400,97138,47.7361,-122.046
380000,3,1.5,1540,8400,47.5237,-122.199
1050000,4,2.5,3030,12590,47.5806,-122.193
1410000,4,2.25,3250,16684,47.6334,-122.229
575000,3,2,1750,5750,47.5579,-122.384
316000,4,1.5,2120,46173,47.6503,-121.968
850000,3,2.25,1950,3600,47.637,-122.363
210000,3,1,1020,6000,47.5281,-122.031
325000,4,2.5,1820,9161,47.4333,-122.168
550000,4,1,2420,15520,47.5744,-122.137
400000,3,1,1000,7800,47.7098,-122.283
503000,4,2.75,2100,7350,47.7194,-122.172
676000,4,2.5,2800,5368,47.6076,-122.053
734200,4,2.5,2760,5000,47.6726,-122.371
920000,3,3.25,3660,66211,47.4087,-122.062
224000,3,1.75,1100,10125,47.3232,-122.103
554600,3,1.75,1470,5000,47.6755,-122.369
396450,3,1.75,1540,12446,47.5172,-122.027
410000,3,1.75,1760,3520,47.5773,-122.303
1190000,4,3,2240,6000,47.6369,-122.35
716125,3,2.25,2110,7279,47.6669,-122.17
415000,4,2,1780,12161,47.7746,-122.323
365000,3,2.5,1484,1761,47.6844,-122.317
465000,4,2.5,2820,39413,47.3064,-122.1
254999,3,1,1580,7560,47.3318,-122.277
291000,3,1.75,1560,9788,47.4876,-122.226
909000,4,2.5,3680,11648,47.5604,-122.107
580000,3,1.75,1850,5100,47.6605,-122.326
497000,4,2.5,2240,7200,47.5636,-122.275
399950,3,1.5,2080,5244,47.7144,-122.293
268000,4,2,1930,6600,47.482,-122.332
309000,3,2.25,1980,8755,47.3922,-122.321
410000,3,2.5,1960,4400,47.5384,-121.889
259000,3,1,1320,8625,47.4902,-122.179
950000,5,2,2940,5500,47.6466,-122.321
1150000,4,2.5,2330,30122,47.6843,-122.267
315000,1,1,700,3876,47.6886,-122.352
450000,3,2.5,2480,5647,47.5355,-121.88
420000,3,1.5,1130,5413,47.7021,-122.32
295000,4,2,1710,8814,47.395,-122.174
308900,3,2.5,2250,7294,47.2636,-122.212
665000,2,2.5,2300,6984,47.7087,-122.015
577000,3,1.75,1740,5500,47.577,-122.395
959000,3,2.5,2830,3750,47.6799,-122.385
471000,2,1.75,1240,6417,47.5439,-122.379
560000,3,2.5,2180,7169,47.5714,-122.002
1240000,7,5.5,6630,13782,47.5399,-122.118
579000,3,2.5,2300,18540,47.7767,-122.369
335000,4,2.25,3220,7889,47.3112,-122.339
485000,3,2.5,2270,7887,47.5326,-121.855
203700,3,2,1660,7958,47.3187,-122.171
412000,4,3.5,3360,9767,47.3047,-122.347
237500,3,2,1350,8960,47.3614,-122.045
200000,3,2,1190,6833,47.3191,-122.18
550000,2,0.75,1040,4000,47.6489,-122.372
1505000,2,2.5,3180,9400,47.5617,-122.158
510000,4,1.5,2040,8800,47.5965,-122.139
351000,3,1,1160,10518,47.7343,-122.22
540000,3,2.5,3100,100188,47.3928,-122.066
565000,5,3,2560,12480,47.7657,-122.284
400000,3,3,2090,7634,47.7408,-121.974
353250,2,1,1060,1600,47.5888,-122.294
475000,4,3.5,3400,234352,47.4335,-122.449
571500,4,1.75,1920,7455,47.7106,-122.286
441000,2,1,1150,3000,47.5624,-122.291
550000,3,2.25,1880,11556,47.6283,-122.032
375000,3,1.75,2190,17550,47.6984,-121.912
717500,3,2.5,2530,9932,47.6853,-122.16
581000,2,1.75,1930,11200,47.7576,-122.37
3800000,3,4.25,5510,35000,47.7296,-122.37
225000,3,2,1100,5200,47.3606,-122.083
346500,3,1,1150,11802,47.5624,-122.361
550000,3,2.25,1950,26500,47.5784,-122.179
565000,3,1.75,2380,10450,47.6409,-122.111
700000,4,3.25,2780,7875,47.7294,-122.352
720000,4,2.25,2410,8400,47.626,-122.119
680000,3,1.75,2330,9652,47.5714,-122.211
690000,3,2,1760,6428,47.6388,-122.397
425000,4,1.75,1910,16785,47.7474,-122.235
299000,3,1,1040,9514,47.4936,-122.102
287500,4,2,1220,9147,47.5011,-122.336
522500,4,1.75,2100,6480,47.7049,-122.359
450000,3,1,1430,5960,47.562,-122.289
218000,4,1,1620,17500,47.3021,-122.388
430000,4,1.5,1920,10000,47.5725,-122.133
402500,3,3.25,2780,4002,47.7348,-121.966
275000,3,2.25,1820,9766,47.397,-122.203
250000,3,2.25,1765,7652,47.3072,-122.328
665000,3,2.75,1800,9550,47.5679,-122.178
191000,3,1.5,800,8850,47.3266,-122.348
789888,5,3.5,3300,7860,47.5463,-122.192
550000,3,1.75,1410,5000,47.6727,-122.395
550000,4,2.5,2890,9045,47.7385,-121.965
962800,4,2.5,3780,23623,47.559,-122.118
299500,3,1.75,1880,11700,47.3213,-122.187
250000,2,1,800,5220,47.7037,-122.32
450000,3,2.25,2530,27227,47.527,-122.193
307700,5,2.25,1980,13132,47.3984,-122.301
420000,4,2.5,3360,11637,47.3018,-122.342
